transaction_id,purchase_date,customer_id,gender,age,product_category,quantity,price_per_unit,order_value,phone_number,created_at
2218,2023-10-01,CUST765,Male,43,Clothing,2,475,950,+6282187792052,2023-01-01
2219,2023-04-25,CUST211,Male,42,Electronics,3,96,288,+6282187792052,2023-01-01
2220,2023-04-01,CUST643,Female,28,Electronics,4,461,1844,+6282187792052,2023-01-01
2221,2023-10-29,CUST207,Female,42,Electronics,1,249,249,+6282187792052,2023-01-01
2222,2023-08-13,CUST649,Female,58,Beauty,4,394,1576,+6282187792052,2023-01-01
2223,2023-03-14,CUST865,Female,42,Clothing,4,488,1952,+6282187792052,2023-01-01
2224,2023-04-09,CUST152,Male,43,Electronics,3,115,345,+6282187792052,2023-01-01
2225,2023-02-20,CUST231,Female,23,Clothing,3,813,2439,+6282187792052,2023-01-01
2226,2023-05-17,CUST245,Male,47,Beauty,2,443,886,+6282187792052,2023-01-01
2227,2023-08-26,CUST072,Female,20,Clothing,3,919,2757,+6282187792052,2023-01-01
2228,2023-06-13,CUST182,Male,62,Beauty,1,369,369,+6282187792052,2023-01-01
2229,2023-01-26,CUST317,Male,22,Beauty,5,270,1350,+6282187792052,2023-01-01
2230,2023-11-14,CUST816,Male,47,Clothing,1,738,738,+6282187792052,2023-01-01
2231,2023-01-03,CUST012,Male,35,Electronics,2,332,664,+6282187792052,2023-01-01
2232,2023-04-08,CUST611,Male,51,Beauty,4,308,1232,+6282187792052,2023-01-01
2233,2023-04-02,CUST239,Male,38,Beauty,1,120,120,+6282187792052,2023-01-01
2234,2023-10-05,CUST660,Female,38,Beauty,5,393,1965,+6282187792052,2023-01-01
2235,2023-06-19,CUST540,Female,46,Beauty,2,466,932,+6282187792052,2023-01-01
2236,2023-12-02,CUST454,Female,46,Electronics,4,278,1112,+6282187792052,2023-01-01
2237,2023-03-06,CUST391,Male,19,Electronics,5,93,465,+6282187792052,2023-01-01
2238,2023-06-19,CUST851,Male,32,Clothing,1,967,967,+6282187792052,2023-01-01
2239,2023-04-28,CUST902,Female,54,Beauty,1,140,140,+6282187792052,2023-01-01
2240,2023-03-04,CUST391,Male,19,Clothing,1,295,295,+6282187792052,2023-01-01
2241,2023-01-20,CUST939,Female,46,Electronics,1,118,118,+6282187792052,2023-01-01
2242,2023-08-22,CUST960,Male,59,Electronics,2,383,766,+6282187792052,2023-01-01
2243,2023-09-17,CUST060,Male,30,Electronics,2,294,588,+6282187792052,2023-01-01
2244,2023-12-09,CUST647,Male,59,Clothing,1,227,227,+6282187792052,2023-01-01
2245,2023-05-18,CUST282,Female,64,Beauty,2,344,688,+6282187792052,2023-01-01
2246,2023-06-14,CUST712,Female,57,Clothing,1,674,674,+6282187792052,2023-01-01
2247,2023-10-06,CUST476,Female,27,Clothing,1,194,194,+6282187792052,2023-01-01
2248,2023-04-10,CUST674,Female,38,Electronics,5,142,710,+6282187792052,2023-01-01
2249,2023-10-20,CUST651,Male,51,Beauty,2,460,920,+6282187792052,2023-01-01
2250,2023-03-11,CUST332,Male,58,Electronics,1,233,233,+6282187792052,2023-01-01
2251,2023-04-03,CUST684,Female,28,Beauty,3,145,435,+6282187792052,2023-01-01
2252,2023-12-11,CUST129,Female,21,Clothing,4,705,2820,+6282187792052,2023-01-01
2253,2023-07-17,CUST125,Male,48,Clothing,5,272,1360,+6282187792052,2023-01-01
2254,2023-09-21,CUST099,Female,50,Electronics,2,31,62,+6282187792052,2023-01-01
2255,2023-07-25,CUST507,Female,37,Electronics,5,290,1450,+6282187792052,2023-01-01
2256,2023-05-18,CUST057,Female,63,Beauty,1,391,391,+6282187792052,2023-01-01
2257,2023-06-20,CUST017,Female,27,Beauty,1,302,302,+6282187792052,2023-01-01
2258,2023-10-29,CUST997,Male,52,Beauty,2,41,82,+6282187792052,2023-01-01
2259,2023-01-25,CUST406,Female,22,Clothing,4,82,328,+6282187792052,2023-01-01
2260,2023-03-09,CUST712,Female,57,Beauty,2,431,862,+6282187792052,2023-01-01
2261,2023-04-20,CUST337,Male,38,Beauty,3,91,273,+6282187792052,2023-01-01
2262,2023-03-09,CUST354,Female,49,Electronics,2,70,140,+6282187792052,2023-01-01
2263,2023-11-08,CUST483,Male,55,Beauty,1,32,32,+6282187792052,2023-01-01
2264,2023-04-24,CUST057,Female,63,Electronics,3,459,1377,+6282187792052,2023-01-01
2265,2023-12-11,CUST777,Male,48,Electronics,5,69,345,+6282187792052,2023-01-01
2266,2023-08-08,CUST143,Female,45,Beauty,1,361,361,+6282187792052,2023-01-01
2267,2023-01-25,CUST065,Male,51,Electronics,1,123,123,+6282187792052,2023-01-01
2268,2023-08-09,CUST189,Male,63,Clothing,5,122,610,+6282187792052,2023-01-01
2269,2023-03-05,CUST298,Male,27,Electronics,4,333,1332,+6282187792052,2023-01-01
2270,2023-09-05,CUST711,Male,26,Clothing,3,986,2958,+6282187792052,2023-01-01
2271,2023-09-27,CUST342,Female,43,Beauty,5,72,360,+6282187792052,2023-01-01
2272,2023-07-05,CUST365,Male,31,Electronics,1,12,12,+6282187792052,2023-01-01
2273,2023-10-25,CUST625,Male,31,Electronics,2,382,764,+6282187792052,2023-01-01
2274,2023-01-22,CUST492,Male,61,Electronics,1,95,95,+6282187792052,2023-01-01
2275,2023-02-23,CUST991,Female,34,Beauty,4,471,1884,+6282187792052,2023-01-01
2276,2023-04-16,CUST865,Female,42,Beauty,3,80,240,+6282187792052,2023-01-01
2277,2023-03-31,CUST291,Male,60,Beauty,1,308,308,+6282187792052,2023-01-01
2278,2023-08-25,CUST554,Female,46,Clothing,2,715,1430,+6282187792052,2023-01-01
2279,2023-07-31,CUST760,Male,27,Clothing,3,294,882,+6282187792052,2023-01-01
2280,2023-12-07,CUST095,Female,32,Clothing,3,196,588,+6282187792052,2023-01-01
2281,2023-10-24,CUST538,Male,18,Electronics,5,162,810,+6282187792052,2023-01-01
2282,2023-12-05,CUST917,Female,57,Electronics,3,328,984,+6282187792052,2023-01-01
2283,2023-03-27,CUST849,Male,32,Clothing,1,131,131,+6282187792052,2023-01-01
2284,2023-02-04,CUST063,Male,57,Beauty,5,63,315,+6282187792052,2023-01-01
2285,2023-12-21,CUST627,Male,57,Clothing,4,215,860,+6282187792052,2023-01-01
2286,2023-02-23,CUST791,Female,51,Electronics,4,299,1196,+6282187792052,2023-01-01
2287,2023-08-11,CUST853,Male,21,Electronics,2,134,268,+6282187792052,2023-01-01
2288,2023-05-01,CUST013,Male,22,Electronics,1,147,147,+6282187792052,2023-01-01
2289,2023-01-13,CUST836,Female,22,Beauty,5,274,1370,+6282187792052,2023-01-01
2290,2023-02-20,CUST760,Male,27,Beauty,1,351,351,+6282187792052,2023-01-01
2291,2023-06-20,CUST789,Female,61,Electronics,4,491,1964,+6282187792052,2023-01-01
2292,2023-06-26,CUST195,Male,52,Beauty,2,328,656,+6282187792052,2023-01-01
2293,2023-02-18,CUST169,Male,18,Clothing,1,276,276,+6282187792052,2023-01-01
2294,2023-03-01,CUST519,Female,36,Clothing,3,145,435,+6282187792052,2023-01-01
2295,2023-03-30,CUST016,Male,19,Beauty,5,230,1150,+6282187792052,2023-01-01
2296,2023-04-28,CUST285,Female,31,Beauty,4,184,736,+6282187792052,2023-01-01
2297,2023-09-18,CUST658,Male,59,Electronics,3,474,1422,+6282187792052,2023-01-01
2298,2023-02-11,CUST920,Female,28,Electronics,1,157,157,+6282187792052,2023-01-01
2299,2023-04-13,CUST883,Male,40,Clothing,2,331,662,+6282187792052,2023-01-01
2300,2023-06-22,CUST802,Female,46,Clothing,2,886,1772,+6282187792052,2023-01-01
2301,2023-05-31,CUST122,Male,64,Electronics,3,261,783,+6282187792052,2023-01-01
2302,2023-01-14,CUST271,Female,62,Electronics,4,250,1000,+6282187792052,2023-01-01
2303,2023-10-23,CUST276,Female,21,Electronics,1,53,53,+6282187792052,2023-01-01
2304,2023-01-16,CUST309,Female,26,Beauty,1,287,287,+6282187792052,2023-01-01
2305,2023-04-19,CUST005,Male,30,Beauty,4,87,348,+6282187792052,2023-01-01
2306,2023-05-04,CUST072,Female,20,Beauty,5,244,1220,+6282187792052,2023-01-01
2307,2023-12-24,CUST064,Male,49,Beauty,1,255,255,+6282187792052,2023-01-01
2308,2023-02-21,CUST764,Female,40,Clothing,2,954,1908,+6282187792052,2023-01-01
2309,2023-03-05,CUST939,Female,46,Electronics,3,163,489,+6282187792052,2023-01-01
2310,2023-09-15,CUST642,Female,54,Electronics,3,358,1074,+6282187792052,2023-01-01
2311,2023-06-01,CUST556,Female,18,Electronics,3,98,294,+6282187792052,2023-01-01
2312,2023-02-08,CUST534,Male,45,Beauty,5,168,840,+6282187792052,2023-01-01
2313,2023-01-13,CUST636,Female,21,Clothing,1,501,501,+6282187792052,2023-01-01
2314,2023-03-11,CUST276,Female,21,Beauty,1,56,56,+6282187792052,2023-01-01
2315,2023-02-19,CUST839,Female,20,Clothing,4,78,312,+6282187792052,2023-01-01
2316,2023-06-08,CUST422,Female,28,Beauty,1,54,54,+6282187792052,2023-01-01
2317,2023-09-23,CUST464,Male,38,Clothing,4,639,2556,+6282187792052,2023-01-01
2318,2023-06-27,CUST580,Female,31,Clothing,2,517,1034,+6282187792052,2023-01-01
2319,2023-12-16,CUST011,Male,23,Electronics,4,191,764,+6282187792052,2023-01-01
2320,2023-01-10,CUST497,Male,41,Electronics,1,245,245,+6282187792052,2023-01-01
2321,2023-06-12,CUST136,Male,44,Electronics,2,243,486,+6282187792052,2023-01-01
2322,2023-09-20,CUST256,Male,23,Electronics,1,500,500,+6282187792052,2023-01-01
2323,2023-03-17,CUST336,Female,52,Beauty,1,462,462,+6282187792052,2023-01-01
2324,2023-01-27,CUST026,Female,28,Clothing,2,620,1240,+6282187792052,2023-01-01
2325,2023-07-13,CUST117,Male,19,Electronics,5,405,2025,+6282187792052,2023-01-01
2326,2023-04-17,CUST547,Male,63,Electronics,3,312,936,+6282187792052,2023-01-01
2327,2023-11-13,CUST486,Female,35,Beauty,4,104,416,+6282187792052,2023-01-01
2328,2023-04-24,CUST102,Female,47,Beauty,4,52,208,+6282187792052,2023-01-01
2329,2023-10-19,CUST327,Male,57,Beauty,3,487,1461,+6282187792052,2023-01-01
2330,2023-08-09,CUST708,Female,43,Beauty,3,403,1209,+6282187792052,2023-01-01
2331,2023-02-03,CUST201,Male,56,Electronics,3,467,1401,+6282187792052,2023-01-01
2332,2023-03-23,CUST849,Male,32,Electronics,3,258,774,+6282187792052,2023-01-01
2333,2023-09-11,CUST068,Male,25,Electronics,2,247,494,+6282187792052,2023-01-01
2334,2023-05-14,CUST027,Female,38,Beauty,3,129,387,+6282187792052,2023-01-01
2335,2023-07-25,CUST188,Male,40,Clothing,3,367,1101,+6282187792052,2023-01-01
2336,2023-07-10,CUST884,Female,26,Electronics,5,153,765,+6282187792052,2023-01-01
2337,2023-05-17,CUST188,Male,40,Clothing,5,755,3775,+6282187792052,2023-01-01
2338,2023-07-03,CUST158,Female,44,Beauty,4,60,240,+6282187792052,2023-01-01
2339,2023-02-20,CUST452,Female,48,Electronics,4,416,1664,+6282187792052,2023-01-01
2340,2023-05-24,CUST590,Male,36,Electronics,2,389,778,+6282187792052,2023-01-01
2341,2023-11-23,CUST891,Male,41,Beauty,1,267,267,+6282187792052,2023-01-01
2342,2023-06-30,CUST039,Male,23,Beauty,2,171,342,+6282187792052,2023-01-01
2343,2023-12-08,CUST300,Female,19,Clothing,3,587,1761,+6282187792052,2023-01-01
2344,2023-09-01,CUST481,Female,43,Clothing,1,694,694,+6282187792052,2023-01-01
2345,2023-04-11,CUST862,Male,28,Beauty,2,97,194,+6282187792052,2023-01-01
2346,2023-04-25,CUST586,Male,50,Electronics,1,302,302,+6282187792052,2023-01-01
2347,2023-05-01,CUST690,Female,52,Beauty,4,297,1188,+6282187792052,2023-01-01
2348,2023-06-10,CUST648,Male,53,Clothing,2,178,356,+6282187792052,2023-01-01
2349,2023-11-13,CUST003,Male,50,Electronics,1,269,269,+6282187792052,2023-01-01
2350,2023-07-05,CUST856,Male,54,Beauty,2,90,180,+6282187792052,2023-01-01
2351,2023-08-29,CUST726,Male,47,Clothing,1,631,631,+6282187792052,2023-01-01
2352,2023-12-15,CUST916,Female,32,Clothing,2,482,964,+6282187792052,2023-01-01
2353,2023-06-26,CUST034,Female,51,Beauty,5,78,390,+6282187792052,2023-01-01
2354,2023-03-15,CUST923,Male,32,Clothing,3,579,1737,+6282187792052,2023-01-01
2355,2023-12-09,CUST563,Male,20,Electronics,3,483,1449,+6282187792052,2023-01-01
2356,2023-04-09,CUST945,Male,30,Clothing,1,467,467,+6282187792052,2023-01-01
2357,2023-03-29,CUST880,Male,22,Beauty,4,204,816,+6282187792052,2023-01-01
2358,2023-09-28,CUST975,Female,56,Clothing,2,76,152,+6282187792052,2023-01-01
2359,2023-09-24,CUST864,Female,51,Electronics,1,427,427,+6282187792052,2023-01-01
2360,2023-08-25,CUST111,Female,34,Beauty,3,349,1047,+6282187792052,2023-01-01
2361,2023-06-10,CUST852,Female,41,Beauty,5,269,1345,+6282187792052,2023-01-01
2362,2023-11-17,CUST524,Male,46,Clothing,1,912,912,+6282187792052,2023-01-01
2363,2023-05-15,CUST817,Male,30,Electronics,3,212,636,+6282187792052,2023-01-01
2364,2023-02-06,CUST252,Male,54,Electronics,4,258,1032,+6282187792052,2023-01-01
2365,2023-07-17,CUST789,Female,61,Clothing,1,998,998,+6282187792052,2023-01-01
2366,2023-04-20,CUST512,Female,57,Clothing,3,101,303,+6282187792052,2023-01-01
2367,2023-01-24,CUST618,Female,27,Beauty,4,223,892,+6282187792052,2023-01-01
2368,2023-11-07,CUST787,Male,41,Electronics,1,38,38,+6282187792052,2023-01-01
2369,2023-04-10,CUST284,Male,43,Electronics,2,255,510,+6282187792052,2023-01-01
2370,2023-02-26,CUST660,Female,38,Beauty,2,207,414,+6282187792052,2023-01-01
2371,2023-11-15,CUST353,Male,31,Clothing,1,694,694,+6282187792052,2023-01-01
2372,2023-10-27,CUST879,Male,23,Electronics,3,463,1389,+6282187792052,2023-01-01
2373,2023-11-25,CUST728,Male,51,Clothing,3,220,660,+6282187792052,2023-01-01
2374,2023-01-28,CUST985,Female,19,Clothing,4,285,1140,+6282187792052,2023-01-01
2375,2023-06-11,CUST152,Male,43,Clothing,2,991,1982,+6282187792052,2023-01-01
2376,2023-08-06,CUST323,Female,29,Clothing,3,56,168,+6282187792052,2023-01-01
2377,2023-01-18,CUST316,Female,48,Beauty,1,383,383,+6282187792052,2023-01-01
2378,2023-11-17,CUST041,Male,34,Electronics,1,188,188,+6282187792052,2023-01-01
2379,2023-09-13,CUST149,Male,22,Clothing,4,69,276,+6282187792052,2023-01-01
2380,2023-10-27,CUST757,Female,43,Beauty,5,171,855,+6282187792052,2023-01-01
2381,2023-08-22,CUST038,Male,38,Electronics,3,409,1227,+6282187792052,2023-01-01
2382,2023-12-28,CUST001,Male,34,Beauty,1,27,27,+6282187792052,2023-01-01
2383,2023-03-14,CUST635,Female,63,Electronics,5,155,775,+6282187792052,2023-01-01
2384,2023-10-17,CUST903,Female,51,Beauty,1,20,20,+6282187792052,2023-01-01
2385,2023-05-08,CUST258,Female,37,Clothing,4,498,1992,+6282187792052,2023-01-01
2386,2023-10-02,CUST007,Male,46,Clothing,4,324,1296,+6282187792052,2023-01-01
2387,2023-05-23,CUST092,Female,51,Electronics,4,44,176,+6282187792052,2023-01-01
2388,2023-12-19,CUST302,Male,57,Clothing,4,345,1380,+6282187792052,2023-01-01
2389,2023-10-17,CUST816,Male,47,Clothing,3,528,1584,+6282187792052,2023-01-01
2390,2023-07-21,CUST553,Male,24,Clothing,2,439,878,+6282187792052,2023-01-01
2391,2023-06-06,CUST689,Male,57,Clothing,5,817,4085,+6282187792052,2023-01-01
2392,2023-07-25,CUST910,Female,20,Beauty,2,467,934,+6282187792052,2023-01-01
2393,2023-01-30,CUST284,Male,43,Clothing,4,373,1492,+6282187792052,2023-01-01
2394,2023-09-13,CUST839,Female,20,Electronics,3,286,858,+6282187792052,2023-01-01
2395,2023-04-22,CUST200,Male,27,Electronics,4,117,468,+6282187792052,2023-01-01
2396,2023-07-01,CUST747,Male,23,Electronics,4,112,448,+6282187792052,2023-01-01
2397,2023-12-16,CUST295,Female,27,Clothing,1,994,994,+6282187792052,2023-01-01
2398,2023-02-17,CUST856,Male,54,Clothing,2,630,1260,+6282187792052,2023-01-01
2399,2023-10-01,CUST572,Male,31,Electronics,4,123,492,+6282187792052,2023-01-01
2400,2023-11-08,CUST759,Male,49,Clothing,3,422,1266,+6282187792052,2023-01-01
2401,2023-05-21,CUST901,Male,31,Clothing,3,972,2916,+6282187792052,2023-01-01
2402,2023-09-20,CUST001,Male,34,Clothing,5,663,3315,+6282187792052,2023-01-01
2403,2023-06-06,CUST030,Female,39,Clothing,3,756,2268,+6282187792052,2023-01-01
2404,2023-04-12,CUST810,Male,59,Clothing,3,697,2091,+6282187792052,2023-01-01
2405,2023-02-15,CUST520,Female,49,Electronics,4,305,1220,+6282187792052,2023-01-01
2406,2023-12-02,CUST988,Female,63,Beauty,3,486,1458,+6282187792052,2023-01-01
2407,2023-11-06,CUST892,Male,20,Electronics,4,459,1836,+6282187792052,2023-01-01
2408,2023-10-07,CUST173,Male,64,Beauty,5,276,1380,+6282187792052,2023-01-01
2409,2023-11-04,CUST528,Female,36,Clothing,5,629,3145,+6282187792052,2023-01-01
2410,2023-07-04,CUST110,Male,27,Clothing,4,412,1648,+6282187792052,2023-01-01
2411,2023-12-07,CUST992,Female,57,Clothing,1,695,695,+6282187792052,2023-01-01
2412,2023-06-26,CUST154,Male,51,Clothing,5,846,4230,+6282187792052,2023-01-01
2413,2023-01-10,CUST485,Male,24,Beauty,1,490,490,+6282187792052,2023-01-01
2414,2023-09-15,CUST474,Female,26,Beauty,4,90,360,+6282187792052,2023-01-01
2415,2023-09-18,CUST299,Male,61,Electronics,2,308,616,+6282187792052,2023-01-01
2416,2023-04-21,CUST593,Male,35,Electronics,2,85,170,+6282187792052,2023-01-01
2417,2023-07-17,CUST342,Female,43,Electronics,3,369,1107,+6282187792052,2023-01-01
2418,2023-05-01,CUST886,Male,37,Clothing,1,264,264,+6282187792052,2023-01-01
2419,2023-12-22,CUST654,Male,42,Clothing,3,451,1353,+6282187792052,2023-01-01
2420,2023-11-07,CUST998,Female,23,Beauty,2,66,132,+6282187792052,2023-01-01
2421,2023-04-13,CUST460,Male,40,Electronics,3,327,981,+6282187792052,2023-01-01
2422,2023-04-17,CUST345,Male,62,Beauty,2,264,528,+6282187792052,2023-01-01
2423,2023-07-15,CUST040,Male,45,Electronics,3,471,1413,+6282187792052,2023-01-01
2424,2023-07-07,CUST926,Male,22,Clothing,3,642,1926,+6282187792052,2023-01-01
2425,2023-01-28,CUST522,Male,46,Electronics,3,306,918,+6282187792052,2023-01-01
2426,2023-12-22,CUST905,Male,58,Electronics,2,100,200,+6282187792052,2023-01-01
2427,2023-01-06,CUST322,Male,51,Electronics,5,395,1975,+6282187792052,2023-01-01
2428,2023-04-22,CUST483,Male,55,Clothing,2,846,1692,+6282187792052,2023-01-01
2429,2023-03-27,CUST180,Male,41,Electronics,1,500,500,+6282187792052,2023-01-01
2430,2023-04-28,CUST308,Female,34,Electronics,2,228,456,+6282187792052,2023-01-01
2431,2023-06-04,CUST599,Female,28,Clothing,5,183,915,+6282187792052,2023-01-01
2432,2023-01-27,CUST257,Male,19,Electronics,1,375,375,+6282187792052,2023-01-01
2433,2023-08-17,CUST046,Female,20,Electronics,4,317,1268,+6282187792052,2023-01-01
2434,2023-12-01,CUST402,Female,41,Clothing,2,737,1474,+6282187792052,2023-01-01
2435,2023-02-11,CUST900,Male,21,Electronics,2,497,994,+6282187792052,2023-01-01
2436,2023-04-17,CUST485,Male,24,Electronics,2,392,784,+6282187792052,2023-01-01
2437,2023-03-25,CUST446,Male,21,Electronics,2,39,78,+6282187792052,2023-01-01
2438,2023-01-17,CUST806,Female,35,Clothing,2,132,264,+6282187792052,2023-01-01
2439,2023-09-29,CUST476,Female,27,Electronics,5,288,1440,+6282187792052,2023-01-01
2440,2023-06-09,CUST883,Male,40,Beauty,2,477,954,+6282187792052,2023-01-01
2441,2023-01-02,CUST682,Male,46,Beauty,1,139,139,+6282187792052,2023-01-01
2442,2023-12-08,CUST502,Male,43,Electronics,3,118,354,+6282187792052,2023-01-01
2443,2023-04-01,CUST773,Male,25,Beauty,1,255,255,+6282187792052,2023-01-01
2444,2023-03-24,CUST247,Male,41,Clothing,2,239,478,+6282187792052,2023-01-01
2445,2023-07-08,CUST357,Female,40,Clothing,2,430,860,+6282187792052,2023-01-01
2446,2023-08-08,CUST616,Male,41,Beauty,5,447,2235,+6282187792052,2023-01-01
2447,2023-05-09,CUST575,Male,60,Electronics,2,226,452,+6282187792052,2023-01-01
2448,2023-12-18,CUST160,Female,43,Electronics,2,167,334,+6282187792052,2023-01-01
2449,2023-09-23,CUST507,Female,37,Clothing,2,283,566,+6282187792052,2023-01-01
2450,2023-09-01,CUST451,Female,45,Beauty,3,420,1260,+6282187792052,2023-01-01
2451,2023-03-17,CUST342,Female,43,Clothing,5,787,3935,+6282187792052,2023-01-01
2452,2023-03-11,CUST673,Female,43,Electronics,1,325,325,+6282187792052,2023-01-01
2453,2023-07-08,CUST203,Male,56,Beauty,5,380,1900,+6282187792052,2023-01-01
2454,2023-08-03,CUST599,Female,28,Electronics,3,214,642,+6282187792052,2023-01-01
2455,2023-01-27,CUST305,Female,18,Beauty,5,288,1440,+6282187792052,2023-01-01
2456,2023-07-15,CUST217,Female,35,Beauty,3,405,1215,+6282187792052,2023-01-01
2457,2023-02-11,CUST646,Male,38,Beauty,1,360,360,+6282187792052,2023-01-01
2458,2023-01-19,CUST816,Male,47,Clothing,3,217,651,+6282187792052,2023-01-01
2459,2023-03-28,CUST672,Female,34,Electronics,2,146,292,+6282187792052,2023-01-01
2460,2023-11-10,CUST390,Male,39,Beauty,3,131,393,+6282187792052,2023-01-01
2461,2023-11-29,CUST763,Male,34,Beauty,2,472,944,+6282187792052,2023-01-01
2462,2023-04-26,CUST310,Female,28,Clothing,4,243,972,+6282187792052,2023-01-01
2463,2023-11-21,CUST873,Female,27,Beauty,1,256,256,+6282187792052,2023-01-01
2464,2023-01-21,CUST418,Female,60,Electronics,3,441,1323,+6282187792052,2023-01-01
2465,2023-06-24,CUST221,Male,39,Beauty,5,458,2290,+6282187792052,2023-01-01
2466,2023-03-29,CUST891,Male,41,Beauty,2,343,686,+6282187792052,2023-01-01
2467,2023-05-02,CUST251,Female,57,Clothing,2,373,746,+6282187792052,2023-01-01
2468,2023-07-30,CUST129,Female,21,Electronics,1,196,196,+6282187792052,2023-01-01
2469,2023-09-27,CUST884,Female,26,Clothing,4,853,3412,+6282187792052,2023-01-01
2470,2023-10-16,CUST297,Female,40,Beauty,5,179,895,+6282187792052,2023-01-01
2471,2023-12-04,CUST785,Female,31,Electronics,2,193,386,+6282187792052,2023-01-01
2472,2023-01-20,CUST572,Male,31,Beauty,5,146,730,+6282187792052,2023-01-01
2473,2023-12-28,CUST062,Male,18,Electronics,1,10,10,+6282187792052,2023-01-01
2474,2023-03-09,CUST426,Male,23,Electronics,1,249,249,+6282187792052,2023-01-01
2475,2023-05-16,CUST762,Female,24,Beauty,2,301,602,+6282187792052,2023-01-01
2476,2023-05-20,CUST953,Male,45,Clothing,2,634,1268,+6282187792052,2023-01-01
2477,2023-08-16,CUST686,Female,28,Beauty,4,126,504,+6282187792052,2023-01-01
2478,2023-10-02,CUST093,Female,35,Electronics,2,276,552,+6282187792052,2023-01-01
2479,2023-08-05,CUST991,Female,34,Clothing,2,319,638,+6282187792052,2023-01-01
2480,2023-06-06,CUST048,Male,54,Clothing,1,73,73,+6282187792052,2023-01-01
2481,2023-06-03,CUST746,Female,33,Electronics,2,53,106,+6282187792052,2023-01-01
2482,2023-01-23,CUST575,Male,60,Electronics,3,345,1035,+6282187792052,2023-01-01
2483,2023-03-29,CUST081,Male,40,Beauty,2,334,668,+6282187792052,2023-01-01
2484,2023-09-25,CUST671,Male,62,Electronics,5,225,1125,+6282187792052,2023-01-01
2485,2023-12-16,CUST717,Male,57,Electronics,4,100,400,+6282187792052,2023-01-01
2486,2023-11-08,CUST993,Female,48,Clothing,5,767,3835,+6282187792052,2023-01-01
2487,2023-05-30,CUST898,Female,42,Electronics,4,197,788,+6282187792052,2023-01-01
2488,2023-06-23,CUST802,Female,46,Electronics,3,468,1404,+6282187792052,2023-01-01
2489,2023-09-04,CUST166,Male,34,Clothing,3,588,1764,+6282187792052,2023-01-01
2490,2023-10-27,CUST852,Female,41,Beauty,4,221,884,+6282187792052,2023-01-01
2491,2023-08-10,CUST779,Female,56,Electronics,5,429,2145,+6282187792052,2023-01-01
2492,2023-10-04,CUST249,Male,20,Clothing,1,724,724,+6282187792052,2023-01-01
2493,2023-06-13,CUST545,Male,27,Electronics,5,114,570,+6282187792052,2023-01-01
2494,2023-03-03,CUST574,Female,63,Clothing,5,600,3000,+6282187792052,2023-01-01
2495,2023-06-23,CUST730,Female,36,Electronics,2,118,236,+6282187792052,2023-01-01
2496,2023-06-11,CUST725,Male,61,Electronics,4,400,1600,+6282187792052,2023-01-01
2497,2023-01-10,CUST646,Male,38,Beauty,1,237,237,+6282187792052,2023-01-01
2498,2023-02-02,CUST857,Male,60,Electronics,1,260,260,+6282187792052,2023-01-01
2499,2023-11-11,CUST112,Male,37,Electronics,2,109,218,+6282187792052,2023-01-01
2500,2023-03-15,CUST877,Female,58,Electronics,3,161,483,+6282187792052,2023-01-01
2501,2023-10-04,CUST858,Male,23,Beauty,3,375,1125,+6282187792052,2023-01-01
2502,2023-06-19,CUST451,Female,45,Beauty,4,378,1512,+6282187792052,2023-01-01
2503,2023-04-14,CUST373,Female,25,Clothing,2,507,1014,+6282187792052,2023-01-01
2504,2023-03-02,CUST279,Male,50,Beauty,2,465,930,+6282187792052,2023-01-01
2505,2023-05-28,CUST152,Male,43,Electronics,2,244,488,+6282187792052,2023-01-01
2506,2023-01-22,CUST089,Female,55,Beauty,5,132,660,+6282187792052,2023-01-01
2507,2023-03-23,CUST426,Male,23,Electronics,3,419,1257,+6282187792052,2023-01-01
2508,2023-08-19,CUST337,Male,38,Beauty,2,335,670,+6282187792052,2023-01-01
2509,2023-05-27,CUST656,Male,29,Electronics,5,191,955,+6282187792052,2023-01-01
2510,2023-10-17,CUST681,Female,43,Clothing,3,827,2481,+6282187792052,2023-01-01
2511,2023-08-14,CUST356,Male,50,Clothing,4,525,2100,+6282187792052,2023-01-01
2512,2023-12-18,CUST079,Male,34,Electronics,1,382,382,+6282187792052,2023-01-01
2513,2023-04-13,CUST661,Female,44,Beauty,5,251,1255,+6282187792052,2023-01-01
2514,2023-07-11,CUST933,Male,22,Clothing,2,265,530,+6282187792052,2023-01-01
2515,2023-07-12,CUST689,Male,57,Electronics,5,105,525,+6282187792052,2023-01-01
2516,2023-09-12,CUST128,Male,25,Electronics,4,181,724,+6282187792052,2023-01-01
2517,2023-01-04,CUST014,Male,64,Beauty,2,347,694,+6282187792052,2023-01-01
2518,2023-07-25,CUST024,Female,49,Electronics,1,85,85,+6282187792052,2023-01-01
2519,2023-06-29,CUST119,Female,60,Clothing,4,567,2268,+6282187792052,2023-01-01
2520,2023-04-10,CUST779,Female,56,Clothing,1,444,444,+6282187792052,2023-01-01
2521,2023-01-29,CUST132,Male,42,Beauty,2,144,288,+6282187792052,2023-01-01
2522,2023-01-08,CUST313,Female,55,Clothing,2,219,438,+6282187792052,2023-01-01
2523,2023-10-15,CUST051,Male,27,Beauty,4,232,928,+6282187792052,2023-01-01
2524,2023-10-19,CUST630,Male,42,Clothing,2,939,1878,+6282187792052,2023-01-01
